,time,amr_wind_speed,amr_wind_direction
0,0.0,8.0,260.0
1,0.5,8.0,260.0
2,1.0,8.0,260.0
3,1.5,8.0,260.0
4,2.0,8.0,260.0
5,2.5,8.0,260.0
6,3.0,8.0,260.0
7,3.5,8.0,260.0
8,4.0,8.0,260.0
9,4.5,8.0,260.0
10,5.0,8.0,260.0
11,5.5,8.0,260.0
12,6.0,8.0,260.0
13,6.5,8.0,260.0
14,7.0,8.0,260.0
15,7.5,8.0,260.0
16,8.0,8.0,260.0
17,8.5,8.0,260.0
18,9.0,8.0,260.0
19,9.5,8.0,260.0
20,10.0,8.0,260.0
21,10.5,8.0,260.0
22,11.0,8.0,260.0
23,11.5,8.0,260.0
24,12.0,8.0,260.0
25,12.5,8.0,260.0
26,13.0,8.0,260.0
27,13.5,8.0,260.0
28,14.0,8.0,260.0
29,14.5,8.0,260.0
30,15.0,8.0,260.0
31,15.5,8.0,260.0
32,16.0,8.0,260.0
33,16.5,8.0,260.0
34,17.0,8.0,260.0
35,17.5,8.0,260.0
36,18.0,8.0,260.0
37,18.5,8.0,260.0
38,19.0,8.0,260.0
39,19.5,8.0,260.0
40,20.0,8.0,260.0
41,20.5,8.0,260.0
42,21.0,8.0,260.0
43,21.5,8.0,260.0
44,22.0,8.0,260.0
45,22.5,8.0,260.0
46,23.0,8.0,260.0
47,23.5,8.0,260.0
48,24.0,8.0,260.0
49,24.5,8.0,260.0
50,25.0,8.0,260.0
51,25.5,8.0,260.0
52,26.0,8.0,260.0
53,26.5,8.0,260.0
54,27.0,8.0,260.0
55,27.5,8.0,260.0
56,28.0,8.0,260.0
57,28.5,8.0,260.0
58,29.0,8.0,260.0
59,29.5,8.0,260.0
60,30.0,8.0,260.0
61,30.5,8.0,260.126582278481
62,31.0,8.0,260.253164556962
63,31.5,8.0,260.37974683544303
64,32.0,8.0,260.50632911392404
65,32.5,8.0,260.63291139240505
66,33.0,8.0,260.75949367088606
67,33.5,8.0,260.88607594936707
68,34.0,8.0,261.0126582278481
69,34.5,8.0,261.1392405063291
70,35.0,8.0,261.26582278481015
71,35.5,8.0,261.39240506329116
72,36.0,8.0,261.5189873417722
73,36.5,8.0,261.6455696202532
74,37.0,8.0,261.7721518987342
75,37.5,8.0,261.8987341772152
76,38.0,8.0,262.0253164556962
77,38.5,8.0,262.1518987341772
78,39.0,8.0,262.27848101265823
79,39.5,8.0,262.40506329113924
80,40.0,8.0,262.53164556962025
81,40.5,8.0,262.65822784810126
82,41.0,8.0,262.7848101265823
83,41.5,8.0,262.9113924050633
84,42.0,8.0,263.0379746835443
85,42.5,8.0,263.1645569620253
86,43.0,8.0,263.2911392405063
87,43.5,8.0,263.4177215189873
88,44.0,8.0,263.54430379746833
89,44.5,8.0,263.67088607594934
90,45.0,8.0,263.7974683544304
91,45.5,8.0,263.9240506329114
92,46.0,8.0,264.0506329113924
93,46.5,8.0,264.17721518987344
94,47.0,8.0,264.30379746835445
95,47.5,8.0,264.43037974683546
96,48.0,8.0,264.55696202531647
97,48.5,8.0,264.6835443037975
98,49.0,8.0,264.8101265822785
99,49.5,8.0,264.9367088607595
