,time,amr_wind_speed,amr_wind_direction
0,0,6.9405785,270.0
1,10,4.913316,270.0
2,20,6.4423375,270.0
3,30,5.6130877,270.0
4,40,6.008115,270.0
5,50,7.0242696,270.0
6,60,7.023417,270.0
7,70,5.856301,270.0
8,80,6.7220597,270.0
9,90,5.672358,270.0
10,100,6.1282005,270.0
11,110,4.9209876,270.0
12,120,5.9910326,270.0
13,130,5.620537,270.0
14,140,6.453569,270.0
15,150,6.588549,270.0
16,160,5.5342,270.0
17,170,5.968744,270.0
18,180,6.140859,270.0
19,190,7.0564475,270.0
20,200,6.431514,270.0
21,210,4.5198255,270.0
22,220,5.453931,270.0
23,230,6.0815983,270.0
24,240,4.2650003,270.0
25,250,6.0479717,270.0
26,260,4.3648963,270.0
27,270,5.147179,270.0
28,280,5.950474,270.0
29,290,6.300465,270.0
30,300,5.376078,270.0
31,310,6.2196856,270.0
32,320,7.5613694,270.0
33,330,6.027393,270.0
34,340,7.380403,270.0
35,350,6.6518273,270.0
36,360,5.9142613,270.0
37,370,6.658039,270.0
38,380,6.9693713,270.0
39,390,5.9190516,270.0
40,400,7.4993243,270.0
41,410,6.286052,270.0
42,420,4.983665,270.0
43,430,7.3610024,270.0
44,440,6.7940445,270.0
45,450,7.318035,270.0
46,460,5.811838,270.0
47,470,6.5405293,270.0
48,480,6.325608,270.0
49,490,6.275697,270.0
50,500,5.9620895,270.0
51,510,6.9324465,270.0
52,520,6.1435175,270.0
53,530,5.9114356,270.0
54,540,6.407402,270.0
55,550,6.0460134,270.0
56,560,5.104929,270.0
57,570,7.0621505,270.0
58,580,5.8190355,270.0
59,590,6.1986837,270.0
60,600,5.271368,270.0
61,610,5.4689617,270.0
62,620,5.65602,270.0
63,630,5.963763,270.0
64,640,5.288893,270.0
65,650,6.1010604,270.0
66,660,6.005227,270.0
67,670,6.5558796,270.0
68,680,6.7536106,270.0
69,690,6.1801524,270.0
70,700,4.996027,270.0
71,710,5.3832674,270.0
72,720,6.082495,270.0
73,730,6.020118,270.0
74,740,5.4437833,270.0
75,750,6.7035346,270.0
76,760,5.4023733,270.0
77,770,6.178434,270.0
78,780,6.901425,270.0
79,790,5.156784,270.0
80,800,7.000596,270.0
81,810,5.530677,270.0
82,820,6.3613973,270.0
83,830,5.7412972,270.0
84,840,6.289179,270.0
85,850,6.0314727,270.0
86,860,6.34407,270.0
87,870,4.9922504,270.0
88,880,5.3283567,270.0
89,890,6.367455,270.0
90,900,6.3634677,270.0
91,910,5.648128,270.0
92,920,5.1893206,270.0
93,930,5.473571,270.0
94,940,5.5147395,270.0
95,950,6.060422,270.0
96,960,4.6412673,270.0
97,970,6.4299283,270.0
98,980,5.814342,270.0
99,990,6.3732824,270.0
100,1000,6.4360356,270.0
101,1010,5.7675157,270.0
102,1020,5.962828,270.0
103,1030,5.482924,270.0
104,1040,6.9117403,270.0
105,1050,5.6897306,270.0
106,1060,4.539118,270.0
107,1070,6.944028,270.0
108,1080,6.9391108,270.0
109,1090,5.8840966,270.0
110,1100,5.7371907,270.0
111,1110,5.374697,270.0
112,1120,6.3398013,270.0
113,1130,5.370206,270.0
114,1140,5.94367,270.0
115,1150,4.9498696,270.0
116,1160,5.636189,270.0
117,1170,6.6113896,270.0
118,1180,6.689143,270.0
119,1190,5.5533843,270.0
120,1200,5.995552,270.0
121,1210,5.518965,270.0
122,1220,5.164382,270.0
123,1230,5.3068633,270.0
124,1240,5.8453407,270.0
125,1250,6.140282,270.0
126,1260,6.9438066,270.0
127,1270,7.4422474,270.0
128,1280,4.962068,270.0
129,1290,6.6974816,270.0
130,1300,6.8458004,270.0
131,1310,4.2956443,270.0
132,1320,5.2129073,270.0
133,1330,6.835879,270.0
134,1340,5.8156543,270.0
135,1350,5.605146,270.0
136,1360,6.7781467,270.0
137,1370,6.0958905,270.0
138,1380,5.3731055,270.0
139,1390,4.9535875,270.0
140,1400,5.907358,270.0
141,1410,6.120313,270.0
142,1420,5.7102633,270.0
143,1430,4.8121223,270.0
