time_utc,ws_mean,wd_mean
2018-05-10 00:00:00+00:00,6.9405785,270.0
2018-05-10 00:00:10+00:00,4.913316,270.0
2018-05-10 00:00:20+00:00,6.4423375,270.0
2018-05-10 00:00:30+00:00,5.6130877,270.0
2018-05-10 00:00:40+00:00,6.008115,270.0
2018-05-10 00:00:50+00:00,7.0242696,270.0
2018-05-10 00:01:00+00:00,7.023417,270.0
2018-05-10 00:01:10+00:00,5.856301,270.0
2018-05-10 00:01:20+00:00,6.7220597,270.0
2018-05-10 00:01:30+00:00,5.672358,270.0
2018-05-10 00:01:40+00:00,6.1282005,270.0
2018-05-10 00:01:50+00:00,4.9209876,270.0
2018-05-10 00:02:00+00:00,5.9910326,270.0
2018-05-10 00:02:10+00:00,5.620537,270.0
2018-05-10 00:02:20+00:00,6.453569,270.0
2018-05-10 00:02:30+00:00,6.588549,270.0
2018-05-10 00:02:40+00:00,5.5342,270.0
2018-05-10 00:02:50+00:00,5.968744,270.0
2018-05-10 00:03:00+00:00,6.140859,270.0
2018-05-10 00:03:10+00:00,7.0564475,270.0
2018-05-10 00:03:20+00:00,6.431514,270.0
2018-05-10 00:03:30+00:00,4.5198255,270.0
2018-05-10 00:03:40+00:00,5.453931,270.0
2018-05-10 00:03:50+00:00,6.0815983,270.0
2018-05-10 00:04:00+00:00,4.2650003,270.0
2018-05-10 00:04:10+00:00,6.0479717,270.0
2018-05-10 00:04:20+00:00,4.3648963,270.0
2018-05-10 00:04:30+00:00,5.147179,270.0
2018-05-10 00:04:40+00:00,5.950474,270.0
2018-05-10 00:04:50+00:00,6.300465,270.0
2018-05-10 00:05:00+00:00,5.376078,270.0
2018-05-10 00:05:10+00:00,6.2196856,270.0
2018-05-10 00:05:20+00:00,7.5613694,270.0
2018-05-10 00:05:30+00:00,6.027393,270.0
2018-05-10 00:05:40+00:00,7.380403,270.0
2018-05-10 00:05:50+00:00,6.6518273,270.0
2018-05-10 00:06:00+00:00,5.9142613,270.0
2018-05-10 00:06:10+00:00,6.658039,270.0
2018-05-10 00:06:20+00:00,6.9693713,270.0
2018-05-10 00:06:30+00:00,5.9190516,270.0
2018-05-10 00:06:40+00:00,7.4993243,270.0
2018-05-10 00:06:50+00:00,6.286052,270.0
2018-05-10 00:07:00+00:00,4.983665,270.0
2018-05-10 00:07:10+00:00,7.3610024,270.0
2018-05-10 00:07:20+00:00,6.7940445,270.0
2018-05-10 00:07:30+00:00,7.318035,270.0
2018-05-10 00:07:40+00:00,5.811838,270.0
2018-05-10 00:07:50+00:00,6.5405293,270.0
2018-05-10 00:08:00+00:00,6.325608,270.0
2018-05-10 00:08:10+00:00,6.275697,270.0
2018-05-10 00:08:20+00:00,5.9620895,270.0
2018-05-10 00:08:30+00:00,6.9324465,270.0
2018-05-10 00:08:40+00:00,6.1435175,270.0
2018-05-10 00:08:50+00:00,5.9114356,270.0
2018-05-10 00:09:00+00:00,6.407402,270.0
2018-05-10 00:09:10+00:00,6.0460134,270.0
2018-05-10 00:09:20+00:00,5.104929,270.0
